mapa terenu: lwierszy = 40, lkolumn = 40
MojObiekt->iID = 443
MojObiekt->iID = 41
MojObiekt->iID = 467
MojObiekt->iID = 334
P.y = 10.793996, Pt.y = 10.000000, Q.y = 10.793996, Qt.y = 10.000000, R.y = 10.793996, Rt.y = 10.000000, S.y = 10.793996, St.y = 10.000000
P.y = 10.794003, Pt.y = 10.000000, Q.y = 10.794003, Qt.y = 10.000000, R.y = 10.794003, Rt.y = 10.000000, S.y = 10.794003, St.y = 10.000000
P.y = 10.794009, Pt.y = 10.000000, Q.y = 10.794009, Qt.y = 10.000000, R.y = 10.794009, Rt.y = 10.000000, S.y = 10.794009, St.y = 10.000000
P.y = 10.794016, Pt.y = 10.000000, Q.y = 10.794016, Qt.y = 10.000000, R.y = 10.794016, Rt.y = 10.000000, S.y = 10.794016, St.y = 10.000000
P.y = 10.794023, Pt.y = 10.000000, Q.y = 10.794023, Qt.y = 10.000000, R.y = 10.794023, Rt.y = 10.000000, S.y = 10.794023, St.y = 10.000000
P.y = 10.794029, Pt.y = 10.000000, Q.y = 10.794029, Qt.y = 10.000000, R.y = 10.794029, Rt.y = 10.000000, S.y = 10.794029, St.y = 10.000000
P.y = 10.794036, Pt.y = 10.000000, Q.y = 10.794036, Qt.y = 10.000000, R.y = 10.794036, Rt.y = 10.000000, S.y = 10.794036, St.y = 10.000000
P.y = 10.794043, Pt.y = 10.000000, Q.y = 10.794043, Qt.y = 10.000000, R.y = 10.794043, Rt.y = 10.000000, S.y = 10.794043, St.y = 10.000000
P.y = 10.794049, Pt.y = 10.000000, Q.y = 10.794049, Qt.y = 10.000000, R.y = 10.794049, Rt.y = 10.000000, S.y = 10.794049, St.y = 10.000000
P.y = 10.794056, Pt.y = 10.000000, Q.y = 10.794056, Qt.y = 10.000000, R.y = 10.794056, Rt.y = 10.000000, S.y = 10.794056, St.y = 10.000000
P.y = 10.794063, Pt.y = 10.000000, Q.y = 10.794063, Qt.y = 10.000000, R.y = 10.794063, Rt.y = 10.000000, S.y = 10.794063, St.y = 10.000000
P.y = 10.794069, Pt.y = 10.000000, Q.y = 10.794069, Qt.y = 10.000000, R.y = 10.794069, Rt.y = 10.000000, S.y = 10.794069, St.y = 10.000000
P.y = 10.794076, Pt.y = 10.000000, Q.y = 10.794076, Qt.y = 10.000000, R.y = 10.794076, Rt.y = 10.000000, S.y = 10.794076, St.y = 10.000000
P.y = 10.794083, Pt.y = 10.000000, Q.y = 10.794083, Qt.y = 10.000000, R.y = 10.794083, Rt.y = 10.000000, S.y = 10.794083, St.y = 10.000000
P.y = 10.794089, Pt.y = 10.000000, Q.y = 10.794089, Qt.y = 10.000000, R.y = 10.794089, Rt.y = 10.000000, S.y = 10.794089, St.y = 10.000000
P.y = 10.794096, Pt.y = 10.000000, Q.y = 10.794096, Qt.y = 10.000000, R.y = 10.794096, Rt.y = 10.000000, S.y = 10.794096, St.y = 10.000000
P.y = 10.794103, Pt.y = 10.000000, Q.y = 10.794103, Qt.y = 10.000000, R.y = 10.794103, Rt.y = 10.000000, S.y = 10.794103, St.y = 10.000000
P.y = 10.794109, Pt.y = 10.000000, Q.y = 10.794109, Qt.y = 10.000000, R.y = 10.794109, Rt.y = 10.000000, S.y = 10.794109, St.y = 10.000000
P.y = 10.794116, Pt.y = 10.000000, Q.y = 10.794116, Qt.y = 10.000000, R.y = 10.794116, Rt.y = 10.000000, S.y = 10.794116, St.y = 10.000000
P.y = 10.794123, Pt.y = 10.000000, Q.y = 10.794123, Qt.y = 10.000000, R.y = 10.794123, Rt.y = 10.000000, S.y = 10.794123, St.y = 10.000000
P.y = 10.794129, Pt.y = 10.000000, Q.y = 10.794129, Qt.y = 10.000000, R.y = 10.794129, Rt.y = 10.000000, S.y = 10.794129, St.y = 10.000000
P.y = 10.794136, Pt.y = 10.000000, Q.y = 10.794136, Qt.y = 10.000000, R.y = 10.794136, Rt.y = 10.000000, S.y = 10.794136, St.y = 10.000000
P.y = 10.794143, Pt.y = 10.000000, Q.y = 10.794143, Qt.y = 10.000000, R.y = 10.794143, Rt.y = 10.000000, S.y = 10.794143, St.y = 10.000000
P.y = 10.794149, Pt.y = 10.000000, Q.y = 10.794149, Qt.y = 10.000000, R.y = 10.794149, Rt.y = 10.000000, S.y = 10.794149, St.y = 10.000000
P.y = 10.794157, Pt.y = 10.000000, Q.y = 10.794157, Qt.y = 10.000000, R.y = 10.794157, Rt.y = 10.000000, S.y = 10.794157, St.y = 10.000000
P.y = 10.794165, Pt.y = 10.000000, Q.y = 10.794165, Qt.y = 10.000000, R.y = 10.794165, Rt.y = 10.000000, S.y = 10.794165, St.y = 10.000000
P.y = 10.794172, Pt.y = 10.000000, Q.y = 10.794172, Qt.y = 10.000000, R.y = 10.794172, Rt.y = 10.000000, S.y = 10.794172, St.y = 10.000000
P.y = 10.794180, Pt.y = 10.000000, Q.y = 10.794180, Qt.y = 10.000000, R.y = 10.794180, Rt.y = 10.000000, S.y = 10.794180, St.y = 10.000000
P.y = 10.794188, Pt.y = 10.000000, Q.y = 10.794188, Qt.y = 10.000000, R.y = 10.794188, Rt.y = 10.000000, S.y = 10.794188, St.y = 10.000000
P.y = 10.794195, Pt.y = 10.000000, Q.y = 10.794195, Qt.y = 10.000000, R.y = 10.794195, Rt.y = 10.000000, S.y = 10.794195, St.y = 10.000000
P.y = 10.794203, Pt.y = 10.000000, Q.y = 10.794203, Qt.y = 10.000000, R.y = 10.794203, Rt.y = 10.000000, S.y = 10.794203, St.y = 10.000000
P.y = 10.794210, Pt.y = 10.000000, Q.y = 10.794210, Qt.y = 10.000000, R.y = 10.794210, Rt.y = 10.000000, S.y = 10.794210, St.y = 10.000000
P.y = 10.794218, Pt.y = 10.000000, Q.y = 10.794218, Qt.y = 10.000000, R.y = 10.794218, Rt.y = 10.000000, S.y = 10.794218, St.y = 10.000000
P.y = 10.794226, Pt.y = 10.000000, Q.y = 10.794226, Qt.y = 10.000000, R.y = 10.794226, Rt.y = 10.000000, S.y = 10.794226, St.y = 10.000000
P.y = 10.794233, Pt.y = 10.000000, Q.y = 10.794233, Qt.y = 10.000000, R.y = 10.794233, Rt.y = 10.000000, S.y = 10.794233, St.y = 10.000000
P.y = 10.794241, Pt.y = 10.000000, Q.y = 10.794241, Qt.y = 10.000000, R.y = 10.794241, Rt.y = 10.000000, S.y = 10.794241, St.y = 10.000000
P.y = 10.794249, Pt.y = 10.000000, Q.y = 10.794249, Qt.y = 10.000000, R.y = 10.794249, Rt.y = 10.000000, S.y = 10.794249, St.y = 10.000000
P.y = 10.794256, Pt.y = 10.000000, Q.y = 10.794256, Qt.y = 10.000000, R.y = 10.794256, Rt.y = 10.000000, S.y = 10.794256, St.y = 10.000000
P.y = 10.794264, Pt.y = 10.000000, Q.y = 10.794264, Qt.y = 10.000000, R.y = 10.794264, Rt.y = 10.000000, S.y = 10.794264, St.y = 10.000000
P.y = 10.794271, Pt.y = 10.000000, Q.y = 10.794271, Qt.y = 10.000000, R.y = 10.794271, Rt.y = 10.000000, S.y = 10.794271, St.y = 10.000000
P.y = 10.794279, Pt.y = 10.000000, Q.y = 10.794279, Qt.y = 10.000000, R.y = 10.794279, Rt.y = 10.000000, S.y = 10.794279, St.y = 10.000000
P.y = 10.794287, Pt.y = 10.000000, Q.y = 10.794287, Qt.y = 10.000000, R.y = 10.794287, Rt.y = 10.000000, S.y = 10.794287, St.y = 10.000000
P.y = 10.794294, Pt.y = 10.000000, Q.y = 10.794294, Qt.y = 10.000000, R.y = 10.794294, Rt.y = 10.000000, S.y = 10.794294, St.y = 10.000000
P.y = 10.794302, Pt.y = 10.000000, Q.y = 10.794302, Qt.y = 10.000000, R.y = 10.794302, Rt.y = 10.000000, S.y = 10.794302, St.y = 10.000000
P.y = 10.794310, Pt.y = 10.000000, Q.y = 10.794310, Qt.y = 10.000000, R.y = 10.794310, Rt.y = 10.000000, S.y = 10.794310, St.y = 10.000000
P.y = 10.794317, Pt.y = 10.000000, Q.y = 10.794317, Qt.y = 10.000000, R.y = 10.794317, Rt.y = 10.000000, S.y = 10.794317, St.y = 10.000000
P.y = 10.794325, Pt.y = 10.000000, Q.y = 10.794325, Qt.y = 10.000000, R.y = 10.794325, Rt.y = 10.000000, S.y = 10.794325, St.y = 10.000000
P.y = 10.794333, Pt.y = 10.000000, Q.y = 10.794333, Qt.y = 10.000000, R.y = 10.794333, Rt.y = 10.000000, S.y = 10.794333, St.y = 10.000000
P.y = 10.794340, Pt.y = 10.000000, Q.y = 10.794340, Qt.y = 10.000000, R.y = 10.794340, Rt.y = 10.000000, S.y = 10.794340, St.y = 10.000000
P.y = 10.794348, Pt.y = 10.000000, Q.y = 10.794348, Qt.y = 10.000000, R.y = 10.794348, Rt.y = 10.000000, S.y = 10.794348, St.y = 10.000000
P.y = 10.794355, Pt.y = 10.000000, Q.y = 10.794355, Qt.y = 10.000000, R.y = 10.794355, Rt.y = 10.000000, S.y = 10.794355, St.y = 10.000000
P.y = 10.794363, Pt.y = 10.000000, Q.y = 10.794363, Qt.y = 10.000000, R.y = 10.794363, Rt.y = 10.000000, S.y = 10.794363, St.y = 10.000000
P.y = 10.794371, Pt.y = 10.000000, Q.y = 10.794371, Qt.y = 10.000000, R.y = 10.794371, Rt.y = 10.000000, S.y = 10.794371, St.y = 10.000000
P.y = 10.794378, Pt.y = 10.000000, Q.y = 10.794378, Qt.y = 10.000000, R.y = 10.794378, Rt.y = 10.000000, S.y = 10.794378, St.y = 10.000000
P.y = 10.794386, Pt.y = 10.000000, Q.y = 10.794386, Qt.y = 10.000000, R.y = 10.794386, Rt.y = 10.000000, S.y = 10.794386, St.y = 10.000000
P.y = 10.794394, Pt.y = 10.000000, Q.y = 10.794394, Qt.y = 10.000000, R.y = 10.794394, Rt.y = 10.000000, S.y = 10.794394, St.y = 10.000000
P.y = 10.794401, Pt.y = 10.000000, Q.y = 10.794401, Qt.y = 10.000000, R.y = 10.794401, Rt.y = 10.000000, S.y = 10.794401, St.y = 10.000000
P.y = 10.794409, Pt.y = 10.000000, Q.y = 10.794409, Qt.y = 10.000000, R.y = 10.794409, Rt.y = 10.000000, S.y = 10.794409, St.y = 10.000000
P.y = 10.794416, Pt.y = 10.000000, Q.y = 10.794416, Qt.y = 10.000000, R.y = 10.794416, Rt.y = 10.000000, S.y = 10.794416, St.y = 10.000000
P.y = 10.794424, Pt.y = 10.000000, Q.y = 10.794424, Qt.y = 10.000000, R.y = 10.794424, Rt.y = 10.000000, S.y = 10.794424, St.y = 10.000000
P.y = 10.794432, Pt.y = 10.000000, Q.y = 10.794432, Qt.y = 10.000000, R.y = 10.794432, Rt.y = 10.000000, S.y = 10.794432, St.y = 10.000000
P.y = 10.794439, Pt.y = 10.000000, Q.y = 10.794439, Qt.y = 10.000000, R.y = 10.794439, Rt.y = 10.000000, S.y = 10.794439, St.y = 10.000000
P.y = 10.794447, Pt.y = 10.000000, Q.y = 10.794447, Qt.y = 10.000000, R.y = 10.794447, Rt.y = 10.000000, S.y = 10.794447, St.y = 10.000000
P.y = 10.794455, Pt.y = 10.000000, Q.y = 10.794455, Qt.y = 10.000000, R.y = 10.794455, Rt.y = 10.000000, S.y = 10.794455, St.y = 10.000000
P.y = 10.794462, Pt.y = 10.000000, Q.y = 10.794462, Qt.y = 10.000000, R.y = 10.794462, Rt.y = 10.000000, S.y = 10.794462, St.y = 10.000000
P.y = 10.794470, Pt.y = 10.000000, Q.y = 10.794470, Qt.y = 10.000000, R.y = 10.794470, Rt.y = 10.000000, S.y = 10.794470, St.y = 10.000000
P.y = 10.794477, Pt.y = 10.000000, Q.y = 10.794477, Qt.y = 10.000000, R.y = 10.794477, Rt.y = 10.000000, S.y = 10.794477, St.y = 10.000000
P.y = 10.794485, Pt.y = 10.000000, Q.y = 10.794485, Qt.y = 10.000000, R.y = 10.794485, Rt.y = 10.000000, S.y = 10.794485, St.y = 10.000000
P.y = 10.794493, Pt.y = 10.000000, Q.y = 10.794493, Qt.y = 10.000000, R.y = 10.794493, Rt.y = 10.000000, S.y = 10.794493, St.y = 10.000000
P.y = 10.794500, Pt.y = 10.000000, Q.y = 10.794500, Qt.y = 10.000000, R.y = 10.794500, Rt.y = 10.000000, S.y = 10.794500, St.y = 10.000000
P.y = 10.794508, Pt.y = 10.000000, Q.y = 10.794508, Qt.y = 10.000000, R.y = 10.794508, Rt.y = 10.000000, S.y = 10.794508, St.y = 10.000000
P.y = 10.794516, Pt.y = 10.000000, Q.y = 10.794516, Qt.y = 10.000000, R.y = 10.794516, Rt.y = 10.000000, S.y = 10.794516, St.y = 10.000000
P.y = 10.794524, Pt.y = 10.000000, Q.y = 10.794524, Qt.y = 10.000000, R.y = 10.794524, Rt.y = 10.000000, S.y = 10.794524, St.y = 10.000000
P.y = 10.794533, Pt.y = 10.000000, Q.y = 10.794533, Qt.y = 10.000000, R.y = 10.794533, Rt.y = 10.000000, S.y = 10.794533, St.y = 10.000000
P.y = 10.794541, Pt.y = 10.000000, Q.y = 10.794541, Qt.y = 10.000000, R.y = 10.794541, Rt.y = 10.000000, S.y = 10.794541, St.y = 10.000000
P.y = 10.794550, Pt.y = 10.000000, Q.y = 10.794550, Qt.y = 10.000000, R.y = 10.794550, Rt.y = 10.000000, S.y = 10.794550, St.y = 10.000000
P.y = 10.794559, Pt.y = 10.000000, Q.y = 10.794559, Qt.y = 10.000000, R.y = 10.794559, Rt.y = 10.000000, S.y = 10.794559, St.y = 10.000000
P.y = 10.794567, Pt.y = 10.000000, Q.y = 10.794567, Qt.y = 10.000000, R.y = 10.794567, Rt.y = 10.000000, S.y = 10.794567, St.y = 10.000000
P.y = 10.794576, Pt.y = 10.000000, Q.y = 10.794576, Qt.y = 10.000000, R.y = 10.794576, Rt.y = 10.000000, S.y = 10.794576, St.y = 10.000000
P.y = 10.794584, Pt.y = 10.000000, Q.y = 10.794584, Qt.y = 10.000000, R.y = 10.794584, Rt.y = 10.000000, S.y = 10.794584, St.y = 10.000000
P.y = 10.794593, Pt.y = 10.000000, Q.y = 10.794593, Qt.y = 10.000000, R.y = 10.794593, Rt.y = 10.000000, S.y = 10.794593, St.y = 10.000000
P.y = 10.794601, Pt.y = 10.000000, Q.y = 10.794601, Qt.y = 10.000000, R.y = 10.794601, Rt.y = 10.000000, S.y = 10.794601, St.y = 10.000000
P.y = 10.794610, Pt.y = 10.000000, Q.y = 10.794610, Qt.y = 10.000000, R.y = 10.794610, Rt.y = 10.000000, S.y = 10.794610, St.y = 10.000000
P.y = 10.794619, Pt.y = 10.000000, Q.y = 10.794619, Qt.y = 10.000000, R.y = 10.794619, Rt.y = 10.000000, S.y = 10.794619, St.y = 10.000000
P.y = 10.794627, Pt.y = 10.000000, Q.y = 10.794627, Qt.y = 10.000000, R.y = 10.794627, Rt.y = 10.000000, S.y = 10.794627, St.y = 10.000000
P.y = 10.794636, Pt.y = 10.000000, Q.y = 10.794636, Qt.y = 10.000000, R.y = 10.794636, Rt.y = 10.000000, S.y = 10.794636, St.y = 10.000000
P.y = 10.794644, Pt.y = 10.000000, Q.y = 10.794644, Qt.y = 10.000000, R.y = 10.794644, Rt.y = 10.000000, S.y = 10.794644, St.y = 10.000000
P.y = 10.794653, Pt.y = 10.000000, Q.y = 10.794653, Qt.y = 10.000000, R.y = 10.794653, Rt.y = 10.000000, S.y = 10.794653, St.y = 10.000000
P.y = 10.794662, Pt.y = 10.000000, Q.y = 10.794662, Qt.y = 10.000000, R.y = 10.794662, Rt.y = 10.000000, S.y = 10.794662, St.y = 10.000000
P.y = 10.794670, Pt.y = 10.000000, Q.y = 10.794670, Qt.y = 10.000000, R.y = 10.794670, Rt.y = 10.000000, S.y = 10.794670, St.y = 10.000000
P.y = 10.794679, Pt.y = 10.000000, Q.y = 10.794679, Qt.y = 10.000000, R.y = 10.794679, Rt.y = 10.000000, S.y = 10.794679, St.y = 10.000000
P.y = 10.794687, Pt.y = 10.000000, Q.y = 10.794687, Qt.y = 10.000000, R.y = 10.794687, Rt.y = 10.000000, S.y = 10.794687, St.y = 10.000000
P.y = 10.794696, Pt.y = 10.000000, Q.y = 10.794696, Qt.y = 10.000000, R.y = 10.794696, Rt.y = 10.000000, S.y = 10.794696, St.y = 10.000000
P.y = 10.794704, Pt.y = 10.000000, Q.y = 10.794704, Qt.y = 10.000000, R.y = 10.794704, Rt.y = 10.000000, S.y = 10.794704, St.y = 10.000000
P.y = 10.794713, Pt.y = 10.000000, Q.y = 10.794713, Qt.y = 10.000000, R.y = 10.794713, Rt.y = 10.000000, S.y = 10.794713, St.y = 10.000000
P.y = 10.794722, Pt.y = 10.000000, Q.y = 10.794722, Qt.y = 10.000000, R.y = 10.794722, Rt.y = 10.000000, S.y = 10.794722, St.y = 10.000000
P.y = 10.794730, Pt.y = 10.000000, Q.y = 10.794730, Qt.y = 10.000000, R.y = 10.794730, Rt.y = 10.000000, S.y = 10.794730, St.y = 10.000000
P.y = 10.794739, Pt.y = 10.000000, Q.y = 10.794739, Qt.y = 10.000000, R.y = 10.794739, Rt.y = 10.000000, S.y = 10.794739, St.y = 10.000000
P.y = 10.794747, Pt.y = 10.000000, Q.y = 10.794747, Qt.y = 10.000000, R.y = 10.794747, Rt.y = 10.000000, S.y = 10.794747, St.y = 10.000000
P.y = 10.794756, Pt.y = 10.000000, Q.y = 10.794756, Qt.y = 10.000000, R.y = 10.794756, Rt.y = 10.000000, S.y = 10.794756, St.y = 10.000000
P.y = 10.794765, Pt.y = 10.000000, Q.y = 10.794765, Qt.y = 10.000000, R.y = 10.794765, Rt.y = 10.000000, S.y = 10.794765, St.y = 10.000000
P.y = 10.794773, Pt.y = 10.000000, Q.y = 10.794773, Qt.y = 10.000000, R.y = 10.794773, Rt.y = 10.000000, S.y = 10.794773, St.y = 10.000000
P.y = 10.794782, Pt.y = 10.000000, Q.y = 10.794782, Qt.y = 10.000000, R.y = 10.794782, Rt.y = 10.000000, S.y = 10.794782, St.y = 10.000000
P.y = 10.794790, Pt.y = 10.000000, Q.y = 10.794790, Qt.y = 10.000000, R.y = 10.794790, Rt.y = 10.000000, S.y = 10.794790, St.y = 10.000000
P.y = 10.794799, Pt.y = 10.000000, Q.y = 10.794799, Qt.y = 10.000000, R.y = 10.794799, Rt.y = 10.000000, S.y = 10.794799, St.y = 10.000000
P.y = 10.794807, Pt.y = 10.000000, Q.y = 10.794807, Qt.y = 10.000000, R.y = 10.794807, Rt.y = 10.000000, S.y = 10.794807, St.y = 10.000000
P.y = 10.794816, Pt.y = 10.000000, Q.y = 10.794816, Qt.y = 10.000000, R.y = 10.794816, Rt.y = 10.000000, S.y = 10.794816, St.y = 10.000000
P.y = 10.794825, Pt.y = 10.000000, Q.y = 10.794825, Qt.y = 10.000000, R.y = 10.794825, Rt.y = 10.000000, S.y = 10.794825, St.y = 10.000000
P.y = 10.794833, Pt.y = 10.000000, Q.y = 10.794833, Qt.y = 10.000000, R.y = 10.794833, Rt.y = 10.000000, S.y = 10.794833, St.y = 10.000000
P.y = 10.794842, Pt.y = 10.000000, Q.y = 10.794842, Qt.y = 10.000000, R.y = 10.794842, Rt.y = 10.000000, S.y = 10.794842, St.y = 10.000000
P.y = 10.794850, Pt.y = 10.000000, Q.y = 10.794850, Qt.y = 10.000000, R.y = 10.794850, Rt.y = 10.000000, S.y = 10.794850, St.y = 10.000000
P.y = 10.794859, Pt.y = 10.000000, Q.y = 10.794859, Qt.y = 10.000000, R.y = 10.794859, Rt.y = 10.000000, S.y = 10.794859, St.y = 10.000000
P.y = 10.794868, Pt.y = 10.000000, Q.y = 10.794868, Qt.y = 10.000000, R.y = 10.794868, Rt.y = 10.000000, S.y = 10.794868, St.y = 10.000000
P.y = 10.794876, Pt.y = 10.000000, Q.y = 10.794876, Qt.y = 10.000000, R.y = 10.794876, Rt.y = 10.000000, S.y = 10.794876, St.y = 10.000000
P.y = 10.794886, Pt.y = 10.000000, Q.y = 10.794886, Qt.y = 10.000000, R.y = 10.794886, Rt.y = 10.000000, S.y = 10.794886, St.y = 10.000000
P.y = 10.794895, Pt.y = 10.000000, Q.y = 10.794895, Qt.y = 10.000000, R.y = 10.794895, Rt.y = 10.000000, S.y = 10.794895, St.y = 10.000000
P.y = 10.794905, Pt.y = 10.000000, Q.y = 10.794905, Qt.y = 10.000000, R.y = 10.794905, Rt.y = 10.000000, S.y = 10.794905, St.y = 10.000000
P.y = 10.794914, Pt.y = 10.000000, Q.y = 10.794914, Qt.y = 10.000000, R.y = 10.794914, Rt.y = 10.000000, S.y = 10.794914, St.y = 10.000000
P.y = 10.794924, Pt.y = 10.000000, Q.y = 10.794924, Qt.y = 10.000000, R.y = 10.794924, Rt.y = 10.000000, S.y = 10.794924, St.y = 10.000000
P.y = 10.794933, Pt.y = 10.000000, Q.y = 10.794933, Qt.y = 9.920517, R.y = 10.794933, Rt.y = 10.000000, S.y = 10.794933, St.y = 10.000000
P.y = 10.773233, Pt.y = 10.000000, Q.y = 10.773323, Qt.y = 9.763159, R.y = 10.820921, Rt.y = 10.000000, S.y = 10.821011, St.y = 10.000000
P.y = 10.721633, Pt.y = 10.000000, Q.y = 10.722060, Qt.y = 9.608150, R.y = 10.882759, Rt.y = 10.000000, S.y = 10.883186, St.y = 10.000000
P.y = 10.657469, Pt.y = 9.947718, Q.y = 10.658503, Qt.y = 9.454924, R.y = 10.956832, Rt.y = 10.000000, S.y = 10.957866, St.y = 10.000000
P.y = 10.586752, Pt.y = 9.784344, Q.y = 10.588560, Qt.y = 9.302467, R.y = 11.033102, Rt.y = 10.000000, S.y = 11.034910, St.y = 10.000000
P.y = 10.579124, Pt.y = 9.615660, Q.y = 10.582603, Qt.y = 9.144732, R.y = 11.025427, Rt.y = 10.000000, S.y = 11.028906, St.y = 10.000000
P.y = 10.568782, Pt.y = 9.447050, Q.y = 10.573930, Qt.y = 8.987097, R.y = 11.015006, Rt.y = 10.000000, S.y = 11.020154, St.y = 10.000000
P.y = 10.555724, Pt.y = 9.278517, Q.y = 10.562541, Qt.y = 8.829569, R.y = 11.001840, Rt.y = 10.000000, S.y = 11.008657, St.y = 10.000000
P.y = 10.539951, Pt.y = 9.110050, Q.y = 10.548435, Qt.y = 8.672138, R.y = 10.985929, Rt.y = 10.000000, S.y = 10.994412, St.y = 10.000000
P.y = 10.521461, Pt.y = 8.941662, Q.y = 10.531614, Qt.y = 8.514816, R.y = 10.967271, Rt.y = 10.000000, S.y = 10.977424, St.y = 10.000000
P.y = 10.500257, Pt.y = 8.773350, Q.y = 10.512077, Qt.y = 8.357601, R.y = 10.945868, Rt.y = 10.000000, S.y = 10.957687, St.y = 10.000000
P.y = 10.476337, Pt.y = 8.605114, Q.y = 10.489824, Qt.y = 8.200489, R.y = 10.921719, Rt.y = 10.000000, S.y = 10.935205, St.y = 10.000000
P.y = 10.449701, Pt.y = 8.436949, Q.y = 10.464853, Qt.y = 8.043478, R.y = 10.894823, Rt.y = 10.000000, S.y = 10.909975, St.y = 10.000000
P.y = 10.420351, Pt.y = 8.268879, Q.y = 10.437168, Qt.y = 7.886577, R.y = 10.865183, Rt.y = 10.000000, S.y = 10.882000, St.y = 10.000000
P.y = 10.388285, Pt.y = 8.100872, Q.y = 10.406765, Qt.y = 7.729782, R.y = 10.832797, Rt.y = 10.000000, S.y = 10.851277, St.y = 10.000000
P.y = 10.353502, Pt.y = 7.932945, Q.y = 10.373644, Qt.y = 7.573078, R.y = 10.797667, Rt.y = 10.000000, S.y = 10.817808, St.y = 10.000000
P.y = 9.815295, Pt.y = 7.820924, Q.y = 9.827670, Qt.y = 7.472707, R.y = 11.397437, Rt.y = 10.000000, S.y = 11.409812, St.y = 10.000000
P.y = 9.786452, Pt.y = 7.653020, Q.y = 9.804746, Qt.y = 7.315904, R.y = 11.368318, Rt.y = 10.000000, S.y = 11.386611, St.y = 10.000000
P.y = 9.754929, Pt.y = 7.485187, Q.y = 9.779139, Qt.y = 7.159214, R.y = 11.336410, Rt.y = 10.000000, S.y = 11.360620, St.y = 10.000000
P.y = 9.720726, Pt.y = 7.317440, Q.y = 9.750851, Qt.y = 7.002616, R.y = 11.301714, Rt.y = 10.000000, S.y = 11.331839, St.y = 9.987406
P.y = 9.683842, Pt.y = 7.149766, Q.y = 9.719881, Qt.y = 6.846109, R.y = 11.264232, Rt.y = 10.000000, S.y = 11.300271, St.y = 9.836500
P.y = 9.644279, Pt.y = 6.982170, Q.y = 9.686230, Qt.y = 6.689720, R.y = 11.223963, Rt.y = 9.977955, S.y = 11.265913, St.y = 9.685505
P.y = 9.602037, Pt.y = 6.814653, Q.y = 9.649895, Qt.y = 6.533422, R.y = 11.180908, Rt.y = 9.815638, S.y = 11.228765, St.y = 9.534407
P.y = 9.557116, Pt.y = 6.647230, Q.y = 9.610878, Qt.y = 6.377229, R.y = 11.135066, Rt.y = 9.653196, S.y = 11.188828, St.y = 9.383196
P.y = 9.509514, Pt.y = 6.479887, Q.y = 9.569178, Qt.y = 6.221139, R.y = 11.086437, Rt.y = 9.490637, S.y = 11.146101, St.y = 9.231890
P.y = 9.459233, Pt.y = 6.312612, Q.y = 9.524795, Qt.y = 6.065145, R.y = 11.035024, Rt.y = 9.327957, S.y = 11.100585, St.y = 9.080490
P.y = 9.406340, Pt.y = 6.145639, Q.y = 9.477787, Qt.y = 5.909441, R.y = 10.980890, Rt.y = 9.165346, S.y = 11.052338, St.y = 8.929148
P.y = 9.350773, Pt.y = 5.978736, Q.y = 9.428101, Qt.y = 5.753833, R.y = 10.923979, Rt.y = 9.002613, S.y = 11.001307, St.y = 8.777710
P.y = 9.292534, Pt.y = 5.811920, Q.y = 9.375738, Qt.y = 5.598320, R.y = 10.864288, Rt.y = 8.839767, S.y = 10.947493, St.y = 8.626167
P.y = 9.231624, Pt.y = 5.645191, Q.y = 9.320697, Qt.y = 5.442916, R.y = 10.801819, Rt.y = 8.676794, S.y = 10.890892, St.y = 8.474520
P.y = 9.168039, Pt.y = 5.478546, Q.y = 9.262978, Qt.y = 5.287605, R.y = 10.736571, Rt.y = 8.513708, S.y = 10.831510, St.y = 8.322767
P.y = 9.101784, Pt.y = 5.311996, Q.y = 9.202579, Qt.y = 5.132400, R.y = 10.668546, Rt.y = 8.350508, S.y = 10.769341, St.y = 8.170912
P.y = 9.032857, Pt.y = 5.145517, Q.y = 9.139504, Qt.y = 4.977285, R.y = 10.597742, Rt.y = 8.187172, S.y = 10.704390, St.y = 8.018940
P.y = 8.961258, Pt.y = 4.979124, Q.y = 9.073750, Qt.y = 4.822267, R.y = 10.524162, Rt.y = 8.023718, S.y = 10.636654, St.y = 7.866861
P.y = 8.886988, Pt.y = 4.812824, Q.y = 9.005316, Qt.y = 4.667346, R.y = 10.447804, Rt.y = 7.860151, S.y = 10.566133, St.y = 7.714674
P.y = 8.810045, Pt.y = 4.646610, Q.y = 8.934202, Qt.y = 4.512519, R.y = 10.368670, Rt.y = 7.696468, S.y = 10.492826, St.y = 7.562377
P.y = 8.730433, Pt.y = 4.480478, Q.y = 8.860410, Qt.y = 4.357797, R.y = 10.286758, Rt.y = 7.532663, S.y = 10.416735, St.y = 7.409982
P.y = 8.648149, Pt.y = 4.314451, Q.y = 8.783937, Qt.y = 4.203168, R.y = 10.202071, Rt.y = 7.368749, S.y = 10.337859, St.y = 7.257467
P.y = 8.563193, Pt.y = 4.148506, Q.y = 8.704783, Qt.y = 4.048645, R.y = 10.114607, Rt.y = 7.204710, S.y = 10.256197, St.y = 7.104848
P.y = 8.475566, Pt.y = 3.982647, Q.y = 8.622949, Qt.y = 3.894211, R.y = 10.024366, Rt.y = 7.040554, S.y = 10.171749, St.y = 6.952117
P.y = 8.385269, Pt.y = 3.816879, Q.y = 8.538435, Qt.y = 3.739872, R.y = 9.931352, Rt.y = 6.876291, S.y = 10.084517, St.y = 6.799284
